Time,GeneralEvent,Forehead_Acc_X,Forehead_Acc_Y,Forehead_Acc_Z,Forehead_Gyr_X,Forehead_Gyr_Y,Forehead_Gyr_Z
3.12 sec,Standing,1.327203,-9.673112,0.152162,-0.023261,-0.013897,-0.014201
3.13 sec,Standing,1.33086,-9.681051,0.172224,-0.031245,-0.021142,-0.016305
3.14 sec,Standing,1.355391,-9.687791,0.164116,-0.034969,-0.024039,-0.015282
3.15 sec,Standing,1.379907,-9.694528,0.155555,-0.039678,-0.025393,-0.015935
3.16 sec,Standing,1.454176,-9.676783,0.098179,-0.050077,-0.026559,-0.018907
3.17 sec,Standing,1.444385,-9.736771,0.124387,-0.057114,-0.022151,-0.018566
3.18 sec,Standing,1.489746,-9.742194,0.086083,-0.062713,-0.017522,-0.014244
3.19 sec,Standing,1.460042,-9.757153,0.077431,-0.060623,-0.012809,-0.011213
3.2 sec,Standing,1.468026,-9.807824,0.052353,-0.064509,-0.010313,-0.009106
3.21 sec,Standing,1.445795,-9.800892,0.050739,-0.061149,-0.004742,-0.005793
3.22 sec,Standing,1.458192,-9.89412,-0.015743,-0.057431,-0.00184,-0.006825
3.23 sec,Standing,1.407062,-9.910497,0.00417,-0.047648,0.002955,-0.005069
3.24 sec,Standing,1.380249,-9.887121,-0.041152,-0.038689,0.003903,-0.006083
3.25 sec,Standing,1.344149,-9.932299,-0.031016,-0.026291,0.005346,-0.006717
3.26 sec,Standing,1.331088,-9.830727,0.004957,-0.013003,0.000817,-0.012344
3.27 sec,Standing,1.325308,-9.779845,0.022953,-0.005964,-0.003586,-0.012701
3.28 sec,Standing,1.326579,-9.779674,0.022187,-0.008503,-0.005306,-0.013261
3.29 sec,Standing,1.353923,-9.721926,0.065858,-0.002278,-0.008806,-0.011582
3.3 sec,Standing,1.378933,-9.655947,0.086771,-0.005099,-0.012934,-0.010752
3.31 sec,Standing,1.359169,-9.657238,0.113419,-0.009721,-0.014613,-0.009556
3.32 sec,Standing,1.388722,-9.633765,0.091534,-0.015895,-0.019559,-0.00725
3.33 sec,Standing,1.416819,-9.657011,0.130271,-0.026126,-0.02137,-0.006529
3.34 sec,Standing,1.462966,-9.670648,0.117818,-0.030931,-0.021036,0.002725
3.35 sec,Standing,1.419604,-9.691216,0.059252,-0.029925,-0.019204,-0.002559
3.36 sec,Standing,1.412039,-9.713113,0.048545,-0.037263,-0.021955,-0.005636
3.37 sec,Standing,1.450309,-9.748635,0.028009,-0.038151,-0.015987,-0.000635
3.38 sec,Standing,1.481455,-9.733489,0.026706,-0.03452,-0.012757,-0.003504
3.39 sec,Standing,1.477357,-9.71684,-0.022443,-0.03297,-0.009488,-0.004613
3.4 sec,Standing,1.500881,-9.723546,-0.030424,-0.032039,-0.002586,-0.006922
3.41 sec,Standing,1.474115,-9.700004,-0.074536,-0.03319,0.004356,-0.007473
3.42 sec,Standing,1.49433,-9.745229,-0.04398,-0.034092,0.00558,-0.007291
3.43 sec,Standing,1.451236,-9.739871,-0.014904,-0.034537,0.008561,-0.004789
3.44 sec,Standing,1.443642,-9.76173,-0.025257,-0.032279,0.007871,-0.002843
3.45 sec,Standing,1.387963,-9.761656,-0.048845,-0.031556,0.007302,-0.006739
3.46 sec,Standing,1.445994,-9.842443,-0.034389,-0.021884,0.004295,-0.004684
3.47 sec,Standing,1.488733,-9.76671,-0.064927,-0.016554,0.002016,-0.002822
3.48 sec,Standing,1.521721,-9.759951,-0.041349,-0.020087,0.003189,0.006716
3.49 sec,Standing,1.445254,-9.842531,-0.039863,-0.019706,0.010006,0.012016
3.5 sec,Standing,1.418604,-9.827584,-0.059703,-0.018542,0.007798,0.017386
3.51 sec,Standing,1.380253,-9.873213,-0.048253,-0.01584,0.004127,0.016826
3.52 sec,Standing,1.390134,-9.812872,-0.080652,-0.011217,0.005809,0.01564
3.53 sec,Standing,1.421917,-9.806332,-0.055883,-0.002339,0.00709,0.012799
3.54 sec,Standing,1.397682,-9.79972,-0.051103,0.001102,0.007584,0.013182
3.55 sec,Standing,1.374501,-9.72059,-0.019744,-0.001156,0.008278,0.01123
3.56 sec,Standing,1.353115,-9.747771,-0.079947,-0.001613,0.006524,0.008907
3.57 sec,Standing,1.352627,-9.747838,-0.080092,-0.003232,0.006979,0.001212
3.58 sec,Standing,1.342407,-9.761359,-0.110263,-0.000248,0.005718,-0.000726
3.59 sec,Standing,1.327835,-9.732604,-0.098077,0.003624,-0.001499,-0.007681
3.6 sec,Standing,1.343621,-9.761195,-0.110008,-0.001457,-0.004934,-0.00882
3.61 sec,Standing,1.393631,-9.710545,-0.070332,-0.000927,-0.008241,-0.009477
3.62 sec,Standing,1.399187,-9.752652,-0.112715,-0.002392,-0.01184,-0.006528
3.63 sec,Standing,1.428364,-9.729098,-0.1332,0.002655,-0.016534,-0.003282
3.64 sec,Standing,1.461756,-9.722336,-0.1078,0.003643,-0.018086,-0.001616
3.65 sec,Standing,1.466084,-9.739114,-0.061991,0.005176,-0.018212,0.004225
3.66 sec,Standing,1.460924,-9.722469,-0.107091,0.010802,-0.013351,0.009537
3.67 sec,Standing,1.456302,-9.761293,-0.068076,0.005736,-0.012053,0.01323
3.68 sec,Standing,1.436759,-9.796927,-0.104598,0.014419,-0.013514,0.01362
3.69 sec,Standing,1.391635,-9.791908,-0.070975,0.015776,-0.012983,0.015754
3.7 sec,Standing,1.387862,-9.78377,-0.09233,0.018476,-0.016655,0.015192
3.71 sec,Standing,1.345147,-9.812628,-0.123043,0.023716,-0.01861,0.015196
3.72 sec,Standing,1.345731,-9.821239,-0.098025,0.026591,-0.022938,0.018335
3.73 sec,Standing,1.320929,-9.814692,-0.090576,0.034371,-0.023176,0.018901
3.74 sec,Standing,1.356767,-9.850563,-0.104409,0.032776,-0.034571,0.022099
3.75 sec,Standing,1.385578,-9.835826,-0.099024,0.036498,-0.031668,0.021085
3.76 sec,Standing,1.414017,-9.821157,-0.09349,0.036567,-0.035381,0.029861
3.77 sec,Standing,1.379961,-9.836676,-0.092857,0.034855,-0.033256,0.032074
3.78 sec,Standing,1.356099,-9.8386,-0.062117,0.037395,-0.031539,0.032624
3.79 sec,Standing,1.311643,-9.867683,-0.091115,0.039996,-0.034888,0.030197
3.8 sec,Standing,1.324964,-9.82428,-0.072962,0.048116,-0.03779,0.026382
3.81 sec,Standing,1.271803,-9.794328,-0.104717,0.050371,-0.03848,0.028306
3.82 sec,Standing,1.27986,-9.781041,-0.070245,0.051709,-0.039309,0.018663
3.83 sec,Standing,1.317237,-9.744381,-0.056309,0.052135,-0.042293,0.016141
3.84 sec,Standing,1.303431,-9.724008,-0.016645,0.060157,-0.044878,0.010462
3.85 sec,Standing,1.343547,-9.721521,-0.066702,0.061424,-0.044018,0.010718
3.86 sec,Standing,1.401271,-9.730042,-0.018211,0.061235,-0.043372,0.006998
3.87 sec,Standing,1.410963,-9.716443,0.017175,0.062735,-0.035036,0.008837
3.88 sec,Standing,1.422845,-9.737179,-0.01204,0.06005,-0.02799,0.002453
3.89 sec,Standing,1.476688,-9.729131,-0.009252,0.060238,-0.025265,-0.000798
3.9 sec,Standing,1.478727,-9.73735,0.01909,0.057541,-0.011756,0.007536
3.91 sec,Standing,1.45548,-9.730448,0.029692,0.063435,-0.00587,-0.000361
3.92 sec,Standing,1.463681,-9.708472,0.042425,0.055799,0.002174,-0.001171
3.93 sec,Standing,1.431055,-9.68881,0.110144,0.051418,0.011344,-0.005325
3.94 sec,Standing,1.434994,-9.650488,0.076379,0.049908,0.016199,-0.006347
3.95 sec,Standing,1.424122,-9.710473,0.113213,0.045336,0.022648,-0.007264
3.96 sec,Standing,1.40998,-9.681412,0.129668,0.044814,0.02596,-0.006626
3.97 sec,Standing,1.379542,-9.696281,0.132054,0.039958,0.030007,-0.006154
3.98 sec,Standing,1.37781,-9.688069,0.112809,0.027472,0.028901,-0.007303
3.99 sec,Standing,1.393545,-9.716818,0.104241,0.028467,0.030707,-0.012591
4 sec,Standing,1.385294,-9.657717,0.102956,0.025247,0.034351,-0.004447
4.01 sec,Standing,1.405214,-9.702659,0.139691,0.017994,0.031282,-0.005615
4.02 sec,Standing,1.43881,-9.722323,0.079465,0.01493,0.032876,-0.005517
4.03 sec,Standing,1.418482,-9.723369,0.109003,0.012796,0.038011,-0.000807
4.04 sec,Standing,1.454316,-9.751118,0.071537,0.013704,0.040129,-0.007949
4.05 sec,Standing,1.460854,-9.720969,0.057448,0.012943,0.049154,-0.008074
4.06 sec,Standing,1.45595,-9.750844,0.075525,0.01351,0.053955,-0.010879
4.07 sec,Standing,1.438564,-9.786604,0.041152,0.017976,0.061021,-0.011026
4.08 sec,Standing,1.404387,-9.758556,0.083063,0.018364,0.066451,-0.017544
4.09 sec,Standing,1.398043,-9.780274,0.078983,0.019913,0.069713,-0.018692
4.1 sec,Standing,1.416081,-9.735989,0.095575,0.016669,0.071935,-0.022323
4.11 sec,Standing,1.366634,-9.751791,0.123348,0.012527,0.075382,-0.025777
4.12 sec,Standing,1.408072,-9.71435,0.13464,0.009084,0.07489,-0.02616
4.13 sec,Standing,1.386484,-9.779971,0.115622,0.004744,0.075622,-0.026364
4.14 sec,Standing,1.411981,-9.786503,0.112595,0.006164,0.071087,-0.027195
4.15 sec,Standing,1.42229,-9.764143,0.121299,0.008704,0.077583,-0.021889
4.16 sec,Standing,1.447295,-9.770727,0.118406,0.003341,0.07174,-0.021591
4.17 sec,Standing,1.484943,-9.798239,0.081197,0.01074,0.074197,-0.016724
4.18 sec,Standing,1.448401,-9.7622,0.099444,0.013351,0.07561,-0.014348
4.19 sec,Standing,1.428539,-9.763129,0.12924,0.011792,0.077123,-0.008453
4.2 sec,Standing,1.436323,-9.813916,0.113233,0.01342,0.080075,-0.007757
4.21 sec,Standing,1.427808,-9.754876,0.111242,0.016847,0.080576,-0.007412
4.22 sec,Standing,1.386198,-9.702995,0.08406,0.020353,0.080764,-0.005212
4.23 sec,Standing,1.390896,-9.718842,0.132813,0.014222,0.079169,-0.009863
4.24 sec,Standing,1.395349,-9.680749,0.096452,0.017349,0.082047,-0.003331
4.25 sec,Standing,1.366965,-9.703754,0.11961,0.016378,0.078811,-0.009811
4.26 sec,Standing,1.350828,-9.666708,0.110562,0.015393,0.080351,-0.011521
4.27 sec,Standing,1.330794,-9.667619,0.140397,0.014121,0.079491,-0.011818
4.28 sec,Standing,1.331835,-9.66744,0.142856,0.015016,0.078269,-0.012011
4.29 sec,Standing,1.342884,-9.653162,0.175183,0.01233,0.077169,-0.016294
4.3 sec,Standing,1.33964,-9.763856,0.190769,0.003006,0.074133,-0.015762
4.31 sec,Standing,1.347578,-9.660661,0.201746,0.014374,0.069009,-0.015859
4.32 sec,Standing,1.343277,-9.69038,0.219552,0.004109,0.062729,-0.021779
4.33 sec,Standing,1.40036,-9.762717,0.217349,0.008584,0.061384,-0.017864
4.34 sec,Standing,1.470283,-9.629108,0.233345,0.000998,0.056204,-0.01952
4.35 sec,Standing,1.4923,-9.700794,0.181231,-0.012477,0.057731,-0.008872
4.36 sec,Standing,1.455813,-9.745928,0.193844,-0.017432,0.058434,-0.001507
4.37 sec,Standing,1.415153,-9.77524,0.159845,-0.022635,0.051956,0.002519
4.38 sec,Standing,1.412897,-9.76737,0.135055,-0.028454,0.049104,0.005289
4.39 sec,Standing,1.371782,-9.796737,0.100067,-0.027842,0.045479,0.006534
4.4 sec,Standing,1.332737,-9.761123,0.113349,-0.026327,0.040628,0.007619
4.41 sec,Standing,1.30693,-9.746444,0.092166,-0.031533,0.034148,0.011642
4.42 sec,Standing,1.261064,-9.813833,0.095726,-0.026112,0.026795,0.010661
4.43 sec,Standing,1.207779,-9.830303,0.117761,-0.024051,0.018628,0.01115
4.44 sec,Standing,1.218566,-9.843317,0.05878,-0.015626,0.01,0.008269
4.45 sec,Standing,1.206161,-9.830535,0.114937,-0.006656,-0.001942,0.00479
4.46 sec,Standing,1.256021,-9.806303,0.067044,-0.006334,-0.007973,0.007465
4.47 sec,Standing,1.260739,-9.830395,0.135685,0.00318,-0.02323,0.003382
4.48 sec,Standing,1.312734,-9.814117,0.111661,0.007085,-0.02573,0.001312
4.49 sec,Standing,1.382108,-9.761811,0.124786,0.005239,-0.031397,0.003868
4.5 sec,Standing,1.387845,-9.731831,0.109103,0.009212,-0.034211,0.003653
4.51 sec,Standing,1.419913,-9.724757,0.13552,0.011586,-0.035514,0.009335
4.52 sec,Standing,1.449864,-9.709734,0.139056,0.012557,-0.037052,0.011023
4.53 sec,Standing,1.450508,-9.717894,0.162598,0.009013,-0.032462,0.01353
4.54 sec,Standing,1.462745,-9.73896,0.128911,0.012011,-0.033737,0.011616
4.55 sec,Standing,1.486777,-9.681089,0.173456,0.005831,-0.025782,0.016476
4.56 sec,Standing,1.508622,-9.688157,0.169159,-0.000592,-0.021351,0.009151
4.57 sec,Standing,1.480866,-9.665466,0.126852,-0.004602,-0.013758,0.014126
4.58 sec,Standing,1.481485,-9.673654,0.148992,-0.009619,-0.00909,0.010795
4.59 sec,Standing,1.453262,-9.723872,0.080718,-0.012938,-0.001785,0.010036
4.6 sec,Standing,1.425239,-9.755114,0.122726,-0.010622,0.00088,0.005016
4.61 sec,Standing,1.45221,-9.724049,0.078371,-0.014735,0.004323,0.001521
4.62 sec,Standing,1.430723,-9.725213,0.104273,-0.0134,0.004871,0.003653
4.63 sec,Standing,1.43545,-9.768239,0.061567,-0.017629,0.009747,0.011903
4.64 sec,Standing,1.389768,-9.762678,0.091666,-0.01243,0.012568,0.016719
4.65 sec,Standing,1.339584,-9.814029,0.050743,-0.010556,0.009802,0.018244
4.66 sec,Standing,1.360851,-9.821177,0.045741,-0.00785,0.006123,0.017748
4.67 sec,Standing,1.299578,-9.786736,0.087963,-0.002544,0.003853,0.019662
4.68 sec,Standing,1.3051,-9.837876,0.069468,-0.001783,0.003255,0.015784
4.69 sec,Standing,1.342255,-9.801014,0.079571,0.004787,0.001845,0.017975
4.7 sec,Standing,1.32584,-9.772272,0.091084,-0.000259,0.002058,0.008029
4.71 sec,Standing,1.340466,-9.801255,0.079957,0.0026,0.001408,0.002409
4.72 sec,Standing,1.35714,-9.838221,0.092166,0.006933,0.000677,0.002633
4.73 sec,Standing,1.363519,-9.80816,0.07709,0.009946,0.003057,-0.008115
4.74 sec,Standing,1.347565,-9.771086,0.06623,0.006737,0.005277,-0.011775
4.75 sec,Standing,1.369385,-9.823855,0.124783,0.008764,0.005539,-0.015376
4.76 sec,Standing,1.411611,-9.81342,0.048351,0.008764,0.005539,-0.015377
4.77 sec,Standing,1.399571,-9.792318,0.083939,0.016421,0.010395,-0.011865
4.78 sec,Standing,1.391095,-9.806135,0.05565,0.01696,0.007081,-0.012471
4.79 sec,Standing,1.370832,-9.807074,0.085184,0.029197,0.005493,-0.007925
4.8 sec,Standing,1.366908,-9.710017,0.04395,0.019805,0.002775,-0.009254
4.81 sec,Standing,1.38065,-9.711885,0.122161,0.024417,0.000794,-0.001606
4.82 sec,Standing,1.386808,-9.681852,0.108204,0.017873,-0.006229,0.00029
4.83 sec,Standing,1.397994,-9.675815,0.162787,0.016455,-0.010117,0.005145
4.84 sec,Standing,1.376127,-9.676953,0.191125,0.010635,-0.012964,0.007921
4.85 sec,Standing,1.371569,-9.661129,0.145834,0.008316,-0.015625,0.012939
4.86 sec,Standing,1.349348,-9.662321,0.173419,0.004922,-0.020901,0.007798
4.87 sec,Standing,1.386656,-9.698289,0.158043,0.001631,-0.022022,0.011123
4.88 sec,Standing,1.385858,-9.698405,0.157924,0.001782,-0.018997,0.005991
4.89 sec,Standing,1.408172,-9.705436,0.153188,-0.007645,-0.016936,0.009427
4.9 sec,Standing,1.399616,-9.72756,0.145154,-0.009297,-0.011457,0.004625
4.91 sec,Standing,1.420361,-9.726588,0.116941,-0.008571,-0.007281,0.005503
4.92 sec,Standing,1.396283,-9.792685,0.095058,-0.007084,-0.003706,0.002504
4.93 sec,Standing,1.40419,-9.770681,0.101357,-0.006933,-0.000681,-0.002625
4.94 sec,Standing,1.410522,-9.740659,0.084882,-0.004286,0.008846,-0.002448
4.95 sec,Standing,1.375454,-9.793711,0.120396,-0.010832,0.001825,-0.00055
4.96 sec,Standing,1.369608,-9.842677,0.025311,-0.007425,0.010751,-0.00425
4.97 sec,Standing,1.36643,-9.807653,0.089164,-0.002917,0.004618,-0.005074
4.98 sec,Standing,1.320227,-9.866696,0.072008,-0.004182,0.003756,-0.005349
4.99 sec,Standing,1.340087,-9.857578,0.021824,0.004192,-0.000104,-0.003492
5 sec,Standing,1.327199,-9.836576,0.056784,0.011159,-0.004201,-0.005622
5.01 sec,Standing,1.339064,-9.830473,0.111059,0.015633,-0.005556,-0.00169
5.02 sec,Standing,1.330324,-9.771492,0.10787,0.018806,-0.012237,-0.004647
5.03 sec,Standing,1.356106,-9.713362,0.15364,0.019064,-0.005058,-0.001309
5.04 sec,Standing,1.358174,-9.721263,0.178671,0.024766,-0.010016,-0.003717
5.05 sec,Standing,1.338076,-9.668334,0.12272,0.016029,-0.008246,-0.006013
5.06 sec,Standing,1.35028,-9.662123,0.177169,0.015957,-0.007934,-0.00787
5.07 sec,Standing,1.346925,-9.69991,0.217496,0.013356,-0.009346,-0.010276
5.08 sec,Standing,1.323743,-9.611899,0.224812,0.008661,-0.010707,-0.010933
5.09 sec,Standing,1.328383,-9.646798,0.161096,0.004938,-0.013605,-0.009898
5.1 sec,Standing,1.323448,-9.676619,0.177251,0.001975,-0.017106,-0.012742
5.11 sec,Standing,1.301461,-9.66958,0.181039,-0.005937,-0.0199,-0.00821
5.12 sec,Standing,1.307783,-9.712477,0.139011,-0.004859,-0.026529,-0.009421
5.13 sec,Standing,1.37768,-9.733079,0.125351,-0.007244,-0.028876,-0.006257
5.14 sec,Standing,1.387894,-9.718955,0.154274,-0.006198,-0.030725,-0.002713
5.15 sec,Standing,1.426106,-9.754788,0.137628,-0.009049,-0.03007,0.002913
5.16 sec,Standing,1.369263,-9.828107,0.089787,-0.006986,-0.025341,0.00592
5.17 sec,Standing,1.349714,-9.837175,0.139197,-0.003237,-0.027222,0.00012
5.18 sec,Standing,1.344465,-9.794182,0.179841,-0.001145,-0.027274,-0.001633
5.19 sec,Standing,1.370277,-9.755103,0.112988,-0.001556,-0.033829,-0.008695
5.2 sec,Standing,1.41821,-9.695755,0.128928,-0.003656,-0.03013,-0.01579
5.21 sec,Standing,1.459434,-9.73937,0.135282,-0.010936,-0.023658,-0.007465
5.22 sec,Standing,1.436209,-9.805401,0.112816,-0.014319,-0.01969,-0.001224
5.23 sec,Standing,1.451449,-9.834317,0.099848,-0.014857,-0.016376,-0.000616
5.24 sec,Standing,1.403539,-9.812575,0.084046,-0.009259,-0.01624,-0.000136
5.25 sec,Standing,1.394318,-9.753686,0.078286,-0.007017,-0.016915,0.001824
5.26 sec,Standing,1.430138,-9.781574,0.038793,-0.007041,-0.012138,0.006589
5.27 sec,Standing,1.375454,-9.789927,0.039662,-0.005701,-0.011588,0.008718
5.28 sec,Standing,1.368631,-9.820048,0.054959,-0.005701,-0.011587,0.008717
5.29 sec,Standing,1.337102,-9.835261,0.051963,0.001838,-0.010879,0.003733
5.3 sec,Standing,1.335015,-9.827303,0.029111,0.00439,-0.013931,-0.000488
5.31 sec,Standing,1.306252,-9.850374,0.050157,0.013807,-0.015987,-0.003957
5.32 sec,Standing,1.291776,-9.821369,0.06258,0.013827,-0.020764,-0.008726
5.33 sec,Standing,1.307943,-9.850137,0.052505,0.016741,-0.021729,-0.012509
5.34 sec,Standing,1.294214,-9.821029,0.06549,0.024238,-0.029134,-0.015286
5.35 sec,Standing,1.33467,-9.783626,0.077253,0.029029,-0.032861,-0.017558
5.36 sec,Standing,1.338482,-9.791307,0.102548,0.026784,-0.032186,-0.019524
5.37 sec,Standing,1.372254,-9.702836,0.132775,0.0342,-0.039278,-0.02417
5.38 sec,Standing,1.397502,-9.709361,0.130883,0.027853,-0.038812,-0.020768
5.39 sec,Standing,1.461149,-9.678727,0.13799,0.025555,-0.041469,-0.015749
5.4 sec,Standing,1.481704,-9.723258,0.174243,0.018309,-0.039778,-0.012169
5.41 sec,Standing,1.503824,-9.722012,0.148039,0.017849,-0.036774,-0.009705
5.42 sec,Standing,1.507787,-9.757006,0.085004,0.017104,-0.036169,-0.005825
5.43 sec,Standing,1.493074,-9.728014,0.097587,0.020694,-0.036286,-0.00175
5.44 sec,Standing,1.510471,-9.764792,0.110673,0.017373,-0.028987,-0.00248
5.45 sec,Standing,1.432763,-9.83927,0.09343,0.02076,-0.031811,0.004867
5.46 sec,Standing,1.421202,-9.826205,0.152628,0.026802,-0.02989,0.00762
5.47 sec,Standing,1.387563,-9.833555,0.129578,0.031304,-0.036014,0.006747
5.48 sec,Standing,1.380022,-9.782573,0.150543,0.036656,-0.034946,0.001625
5.49 sec,Standing,1.415567,-9.810535,0.114865,0.035714,-0.037043,0.008775
5.5 sec,Standing,1.424732,-9.796422,0.147921,0.040409,-0.035676,0.009393
5.51 sec,Standing,1.454837,-9.781307,0.153934,0.044121,-0.032776,0.008325
5.52 sec,Standing,1.421545,-9.715637,0.157285,0.044731,-0.031608,0.014324
5.53 sec,Standing,1.445409,-9.730486,0.17981,0.044761,-0.023501,0.012095
5.54 sec,Standing,1.406258,-9.694702,0.199482,0.044392,-0.025589,0.011645
5.55 sec,Standing,1.407291,-9.702601,0.226183,0.03826,-0.022413,0.011805
5.56 sec,Standing,1.383205,-9.695774,0.233906,0.035193,-0.020825,0.011883
5.57 sec,Standing,1.376511,-9.725705,0.253153,0.032126,-0.02403,0.007198
5.58 sec,Standing,1.333667,-9.674209,0.225609,0.033307,-0.022861,0.005599
5.59 sec,Standing,1.368468,-9.674623,0.276418,0.024809,-0.026817,0.004189
5.6 sec,Standing,1.370376,-9.682383,0.301388,0.022559,-0.02615,0.002241
5.61 sec,Standing,1.358918,-9.615711,0.274593,0.01353,-0.026791,0.00145
5.62 sec,Standing,1.376084,-9.652477,0.287009,0.006299,-0.029884,0.00031
5.63 sec,Standing,1.389072,-9.67369,0.252725,0.000985,-0.02763,-0.001547
5.64 sec,Standing,1.427303,-9.709594,0.236598,-0.001549,-0.029357,-0.002074
5.65 sec,Standing,1.42437,-9.774977,0.188489,0.0007,-0.030023,-0.000135
5.66 sec,Standing,1.465268,-9.745544,0.22008,0.000178,-0.021911,0.005242
5.67 sec,Standing,1.439714,-9.730905,0.201528,0.005688,-0.021467,0.003817
5.68 sec,Standing,1.424411,-9.701935,0.213083,0.006707,-0.014895,0.003275
5.69 sec,Standing,1.403355,-9.702815,0.240985,0.004542,-0.014533,0.00319
5.7 sec,Standing,1.386018,-9.666051,0.229296,0.00282,-0.017182,0.000633
5.71 sec,Standing,1.333224,-9.601085,0.256158,-0.000415,-0.014987,-0.002987
5.72 sec,Standing,1.358792,-9.615743,0.274087,-0.00675,-0.019305,-0.004295
5.73 sec,Standing,1.388027,-9.592775,0.251945,-0.013614,-0.020308,-0.004988
5.74 sec,Standing,1.375646,-9.571542,0.284296,-0.020305,-0.021919,-0.001969
5.75 sec,Standing,1.399026,-9.578485,0.276958,-0.031058,-0.025209,-0.005305
5.76 sec,Standing,1.44527,-9.592374,0.264409,-0.032964,-0.02576,0.000173
5.77 sec,Standing,1.424743,-9.62105,0.200983,-0.041821,-0.02701,0.003102
5.78 sec,Standing,1.469299,-9.708164,0.162703,-0.042265,-0.024,0.005569
5.79 sec,Standing,1.478924,-9.694081,0.187916,-0.043976,-0.021854,0.007774
5.8 sec,Standing,1.459959,-9.730585,0.146692,-0.04794,-0.01904,0.008041
5.81 sec,Standing,1.435254,-9.796954,0.12147,-0.050355,-0.012968,0.007159
5.82 sec,Standing,1.44717,-9.818251,0.081955,-0.051168,-0.012048,0.009184
5.83 sec,Standing,1.430083,-9.86256,0.063213,-0.051892,-0.011437,0.013063
5.84 sec,Standing,1.41879,-9.876913,0.028194,-0.051789,-0.008424,0.007934
5.85 sec,Standing,1.346012,-9.921432,-0.010727,-0.043675,-0.011346,0.004107
5.86 sec,Standing,1.362783,-9.958339,-0.003257,-0.03591,-0.011573,0.004618
5.87 sec,Standing,1.360208,-9.950475,-0.029387,-0.02399,-0.011908,0.001592
5.88 sec,Standing,1.393334,-9.943265,-0.006206,-0.01198,-0.012553,0.000422
5.89 sec,Standing,1.429816,-9.89822,-0.020989,5.2e-05,-0.008416,0.004038
5.9 sec,Standing,1.41472,-9.869293,-0.009325,0.006655,-0.00649,-0.000825
5.91 sec,Standing,1.413438,-9.761083,0.081106,0.019495,-0.00327,0.000754
5.92 sec,Standing,1.43738,-9.694963,0.102972,0.011572,0.002359,0.001313
5.93 sec,Standing,1.440886,-9.657103,0.064997,0.012663,0.003839,-0.002131
5.94 sec,Standing,1.436568,-9.613944,0.107293,0.007996,0.010584,-0.004932
5.95 sec,Standing,1.41071,-9.644778,0.151643,-0.000757,0.012346,-0.007122
5.96 sec,Standing,1.380516,-9.6598,0.149392,-0.005178,0.013381,-0.009145
5.97 sec,Standing,1.356255,-9.644863,0.130616,-0.007433,0.014053,-0.011084
5.98 sec,Standing,1.387479,-9.702587,0.106979,-0.012155,0.007909,-0.016485
5.99 sec,Standing,1.411998,-9.709276,0.101174,-0.01485,0.011585,-0.015943
6 sec,Standing,1.411282,-9.70116,0.076703,-0.019184,0.01231,-0.016115
6.01 sec,Standing,1.422727,-9.686866,0.104711,-0.020997,0.011435,-0.008783
6.02 sec,Standing,1.424757,-9.767712,0.100502,-0.02651,0.010988,-0.007368
6.03 sec,Standing,1.400344,-9.752812,0.079607,-0.028766,0.011661,-0.009312
6.04 sec,Standing,1.375104,-9.81089,0.03373,-0.023375,0.004311,-0.010401
6.05 sec,Standing,1.424395,-9.832431,0.045463,-0.018231,0.002673,-0.012267
6.06 sec,Standing,1.459835,-9.779211,0.006827,-0.017157,0.000827,-0.00874
